MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASE,REGC01,C_Population,2019,  46.3, 4.5,  41.8,  50.8,
MEASE,REGC01,D_Proportion_diff,2019, , , , ,
MEASE,REGC01,E_Number_diff,2019, , , , ,
MEASE,REGC02,A_Proportion,2019,21.7,2.3,19.3,24.0,
MEASE,REGC02,B_Number,2019, 81.1, 9.3, 71.9, 90.4,
MEASE,REGC02,C_Population,2019, 374.5,12.3, 362.2, 386.8,
MEASE,REGC02,D_Proportion_diff,2019, , , , ,
MEASE,REGC02,E_Number_diff,2019, , , , ,
MEASE,REGC03,A_Proportion,2019,24.0,4.4,19.7,28.4,
MEASE,REGC03,B_Number,2019, 28.5, 5.8, 22.7, 34.4,
MEASE,REGC03,C_Population,2019, 118.9, 7.6, 111.3, 126.5,
MEASE,REGC03,D_Proportion_diff,2019, , , , ,
MEASE,REGC03,E_Number_diff,2019, , , , ,
MEASE,REGC04,A_Proportion,2019,24.1,5.0,19.1,29.1,
MEASE,REGC04,B_Number,2019, 19.7, 4.3, 15.3, 24.0,
MEASE,REGC04,C_Population,2019,  81.5, 5.4,  76.1,  86.9,
MEASE,REGC04,D_Proportion_diff,2019, , , , ,
MEASE,REGC04,E_Number_diff,2019, , , , ,
MEASE,REGC05,A_Proportion,2019,24.7,5.3,19.4,29.9,
MEASE,REGC05,B_Number,2019, 13.6, 3.1, 10.5, 16.7,
MEASE,REGC05,C_Population,2019,  55.1, 3.9,  51.2,  59.0,
MEASE,REGC05,D_Proportion_diff,2019, , , , ,
MEASE,REGC05,E_Number_diff,2019, , , , ,
MEASE,REGC06,A_Proportion,2019,22.6,6.5,16.1,29.2,
MEASE,REGC06,B_Number,2019,  6.7, 2.2,  4.5,  8.8,
MEASE,REGC06,C_Population,2019,  29.5, 3.0,  26.5,  32.6,
MEASE,REGC06,D_Proportion_diff,2019, , , , ,
MEASE,REGC06,E_Number_diff,2019, , , , ,
MEASE,REGC07,A_Proportion,2019,27.8,5.8,22.1,33.6,
MEASE,REGC07,B_Number,2019, 16.8, 3.7, 13.1, 20.5,
MEASE,REGC07,C_Population,2019,  60.2, 4.2,  56.0,  64.4,
MEASE,REGC07,D_Proportion_diff,2019, , , , ,
MEASE,REGC07,E_Number_diff,2019, , , , ,
MEASE,REGC08,A_Proportion,2019,17.0,3.6,13.3,20.6,
MEASE,REGC08,B_Number,2019, 19.3, 4.5, 14.8, 23.8,
MEASE,REGC08,C_Population,2019, 113.8, 6.8, 106.9, 120.6,
MEASE,REGC08,D_Proportion_diff,2019, , , , ,
MEASE,REGC08,E_Number_diff,2019, , , , ,
MEASE,REGC09,A_Proportion,2019,25.0,9.0,16.0,34.0,
MEASE,REGC09,B_Number,2019, 10.3, 4.1,  6.2, 14.4,
MEASE,REGC09,C_Population,2019,  41.3, 4.5,  36.8,  45.8,
MEASE,REGC09,D_Proportion_diff,2019, , , , ,
MEASE,REGC09,E_Number_diff,2019, , , , ,
MEASE,REGC10,A_Proportion,2019,15.5,3.3,12.2,18.8,
MEASE,REGC10,B_Number,2019, 21.0, 4.5, 16.5, 25.5,
MEASE,REGC10,C_Population,2019, 135.4, 9.3, 126.0, 144.7,
MEASE,REGC10,D_Proportion_diff,2019, , , , ,
MEASE,REGC10,E_Number_diff,2019, , , , ,
MEASE,REGC11,A_Proportion,2019,22.9,6.4,16.5,29.4,
MEASE,REGC11,B_Number,2019, 11.9, 3.7,  8.2, 15.6,
MEASE,REGC11,C_Population,2019,  51.9, 5.5,  46.4,  57.4,
MEASE,REGC11,D_Proportion_diff,2019, , , , ,
MEASE,REGC11,E_Number_diff,2019, , , , ,
MEASE,REGC12,A_Proportion,2019,28.2,9.5,18.7,37.7,
MEASE,REGC12,B_Number,2019,  6.9, 2.6,  4.2,  9.5,
MEASE,REGC12,C_Population,2019,  24.4, 2.7,  21.8,  27.1,
MEASE,REGC12,D_Proportion_diff,2019, , , , ,
MEASE,REGC12,E_Number_diff,2019, , , , ,
MEASE,REGC99,A_Proportion,2019,22.1,1.1,21.0,23.2,
MEASE,REGC99,B_Number,2019,250.3,12.6,237.7,262.8,
MEASE,REGC99,C_Population,2019,1132.8, , , ,
MEASE,REGC99,D_Proportion_diff,2019, , , , ,
MEASE,REGC99,E_Number_diff,2019, , , , ,
MEASF,ETHG01,A_Proportion,2019,23.1, 1.5,21.7,24.6,
MEASF,ETHG01,B_Number,2019,169.0,12.4,156.6,181.4,
MEASF,ETHG01,C_Population,2019, 731.3,19.6, 711.7, 751.0,
MEASF,ETHG01,D_Proportion_diff,2019, , , , ,
MEASF,ETHG01,E_Number_diff,2019, , , , ,
MEASF,ETHG02,A_Proportion,2019,33.1, 2.3,30.8,35.3,
MEASF,ETHG02,B_Number,2019, 97.7, 8.1, 89.6,105.8,
MEASF,ETHG02,C_Population,2019, 295.5,12.8, 282.7, 308.3,
MEASF,ETHG02,D_Proportion_diff,2019, , , , ,
MEASF,ETHG02,E_Number_diff,2019, , , , ,
MEASF,ETHG03,A_Proportion,2019,34.4, 4.3,30.1,38.7,
MEASF,ETHG03,B_Number,2019, 48.6, 7.6, 40.9, 56.2,
MEASF,ETHG03,C_Population,2019, 141.2,12.6, 128.6, 153.8,
MEASF,ETHG03,D_Proportion_diff,2019, , , , ,
MEASF,ETHG03,E_Number_diff,2019, , , , ,
MEASF,ETHG04,A_Proportion,2019,31.6, 3.5,28.1,35.2,
MEASF,ETHG04,B_Number,2019, 57.1, 8.6, 48.5, 65.7,
MEASF,ETHG04,C_Population,2019, 180.4,14.6, 165.9, 195.0,
MEASF,ETHG04,D_Proportion_diff,2019, , , , ,
MEASF,ETHG04,E_Number_diff,2019, , , , ,
MEASF,ETHG05,A_Proportion,2019,46.3,11.9,34.5,58.2,
MEASF,ETHG05,B_Number,2019, 10.2, 3.4,  6.8, 13.6,
MEASF,ETHG05,C_Population,2019,  22.1, 4.7,  17.4,  26.7,
MEASF,ETHG05,D_Proportion_diff,2019, , , , ,
MEASF,ETHG05,E_Number_diff,2019, , , , ,
MEASF,ETHG06,A_Proportion,2019,36.4,12.5,23.9,48.9,
MEASF,ETHG06,B_Number,2019,  8.2, 3.5,  4.7, 11.7,
MEASF,ETHG06,C_Population,2019,  22.5, 5.5,  17.0,  28.0,
MEASF,ETHG06,D_Proportion_diff,2019, , , , ,
MEASF,ETHG06,E_Number_diff,2019, , , , ,
MEASF,ETHG99,A_Proportion,2019,27.7, 1.2,26.5,28.8,
MEASF,ETHG99,B_Number,2019,313.2,13.5,299.7,326.8,
MEASF,ETHG99,C_Population,2019,1132.8, , , ,
MEASF,ETHG99,D_Proportion_diff,2019, , , , ,
MEASF,ETHG99,E_Number_diff,2019, , , , ,
MEASF,REGC01,A_Proportion,2019,30.6,9.5,21.1,40.0,
MEASF,REGC01,B_Number,2019, 14.1, 4.7,  9.5, 18.8,
MEASF,REGC01,C_Population,2019,  46.3, 4.5,  41.8,  50.8,
MEASF,REGC01,D_Proportion_diff,2019, , , , ,
MEASF,REGC01,E_Number_diff,2019, , , , ,
MEASF,REGC02,A_Proportion,2019,29.3,2.7,26.5,32.0,
MEASF,REGC02,B_Number,2019,109.6,10.9, 98.7,120.5,
MEASF,REGC02,C_Population,2019, 374.5,12.3, 362.2, 386.8,
MEASF,REGC02,D_Proportion_diff,2019, , , , ,
MEASF,REGC02,E_Number_diff,2019, , , , ,
MEASF,REGC03,A_Proportion,2019,31.0,4.2,26.8,35.2,
MEASF,REGC03,B_Number,2019, 36.9, 5.9, 30.9, 42.8,
MEASF,REGC03,C_Population,2019, 118.9, 7.6, 111.3, 126.5,
MEASF,REGC03,D_Proportion_diff,2019, , , , ,
MEASF,REGC03,E_Number_diff,2019, , , , ,
MEASF,REGC04,A_Proportion,2019,31.2,5.1,26.2,36.3,
MEASF,REGC04,B_Number,2019, 25.5, 4.4, 21.1, 29.8,
MEASF,REGC04,C_Population,2019,  81.5, 5.4,  76.1,  86.9,
MEASF,REGC04,D_Proportion_diff,2019, , , , ,
MEASF,REGC04,E_Number_diff,2019, , , , ,
MEASF,REGC05,A_Proportion,2019,27.8,5.5,22.3,33.3,
MEASF,REGC05,B_Number,2019, 15.3, 3.3, 12.0, 18.6,
MEASF,REGC05,C_Population,2019,  55.1, 3.9,  51.2,  59.0,
MEASF,REGC05,D_Proportion_diff,2019, , , , ,
MEASF,REGC05,E_Number_diff,2019, , , , ,
MEASF,REGC06,A_Proportion,2019,26.4,6.9,19.5,33.3,
MEASF,REGC06,B_Number,2019,  7.8, 2.3,  5.5, 10.1,
MEASF,REGC06,C_Population,2019,  29.5, 3.0,  26.5,  32.6,
MEASF,REGC06,D_Proportion_diff,2019, , , , ,
MEASF,REGC06,E_Number_diff,2019, , , , ,
MEASF,REGC07,A_Proportion,2019,29.7,5.3,24.4,34.9,
MEASF,REGC07,B_Number,2019, 17.9, 3.4, 14.5, 21.3,
MEASF,REGC07,C_Population,2019,  60.2, 4.2,  56.0,  64.4,
MEASF,REGC07,D_Proportion_diff,2019, , , , ,
MEASF,REGC07,E_Number_diff,2019, , , , ,
MEASF,REGC08,A_Proportion,2019,22.4,3.8,18.5,26.2,
MEASF,REGC08,B_Number,2019, 25.4, 4.8, 20.7, 30.2,
MEASF,REGC08,C_Population,2019, 113.8, 6.8, 106.9, 120.6,
MEASF,REGC08,D_Proportion_diff,2019, , , , ,
MEASF,REGC08,E_Number_diff,2019, , , , ,
MEASF,REGC09,A_Proportion,2019,26.2,7.4,18.8,33.5,
MEASF,REGC09,B_Number,2019, 10.8, 3.5,  7.3, 14.3,
MEASF,REGC09,C_Population,2019,  41.3, 4.5,  36.8,  45.8,
MEASF,REGC09,D_Proportion_diff,2019, , , , ,
MEASF,REGC09,E_Number_diff,2019, , , , ,
MEASF,REGC10,A_Proportion,2019,22.3,3.4,18.9,25.7,
MEASF,REGC10,B_Number,2019, 30.2, 5.0, 25.2, 35.1,
MEASF,REGC10,C_Population,2019, 135.4, 9.3, 126.0, 144.7,
MEASF,REGC10,D_Proportion_diff,2019, , , , ,
MEASF,REGC10,E_Number_diff,2019, , , , ,
MEASF,REGC11,A_Proportion,2019,27.4,6.2,21.2,33.5,
MEASF,REGC11,B_Number,2019, 14.2, 3.7, 10.5, 17.9,
MEASF,REGC11,C_Population,2019,  51.9, 5.5,  46.4,  57.4,
MEASF,REGC11,D_Proportion_diff,2019, , , , ,
MEASF,REGC11,E_Number_diff,2019, , , , ,
MEASF,REGC12,A_Proportion,2019,22.9,8.2,14.7,31.1,
MEASF,REGC12,B_Number,2019,  5.6, 2.1,  3.4,  7.7,
MEASF,REGC12,C_Population,2019,  24.4, 2.7,  21.8,  27.1,
MEASF,REGC12,D_Proportion_diff,2019, , , , ,
MEASF,REGC12,E_Number_diff,2019, , , , ,
MEASF,REGC99,A_Proportion,2019,27.7,1.2,26.5,28.8,
MEASF,REGC99,B_Number,2019,313.2,13.5,299.7,326.8,
MEASF,REGC99,C_Population,2019,1132.8, , , ,
MEASF,REGC99,D_Proportion_diff,2019, , , , ,
MEASF,REGC99,E_Number_diff,2019, , , , ,
MEASG,ETHG01,A_Proportion,2019,16.3, 1.3,14.9,17.6,
MEASG,ETHG01,B_Number,2019,118.9,10.6,108.2,129.5,
MEASG,ETHG01,C_Population,2019, 731.3,19.6, 711.7, 751.0,
MEASG,ETHG01,D_Proportion_diff,2019, , , , ,
MEASG,ETHG01,E_Number_diff,2019, , , , ,
MEASG,ETHG02,A_Proportion,2019,24.9, 2.1,22.8,27.1,
MEASG,ETHG02,B_Number,2019, 73.6, 7.4, 66.2, 81.1,
MEASG,ETHG02,C_Population,2019, 295.5,12.8, 282.7, 308.3,
MEASG,ETHG02,D_Proportion_diff,2019, , , , ,
MEASG,ETHG02,E_Number_diff,2019, , , , ,
MEASG,ETHG03,A_Proportion,2019,23.3, 3.4,19.8,26.7,
MEASG,ETHG03,B_Number,2019, 32.9, 5.8, 27.1, 38.7,
MEASG,ETHG03,C_Population,2019, 141.2,12.6, 128.6, 153.8,
MEASG,ETHG03,D_Proportion_diff,2019, , , , ,
MEASG,ETHG03,E_Number_diff,2019, , , , ,
MEASG,ETHG04,A_Proportion,2019,24.8, 3.4,21.4,28.1,
MEASG,ETHG04,B_Number,2019, 44.7, 7.8, 36.9, 52.5,
MEASG,ETHG04,C_Population,2019, 180.4,14.6, 165.9, 195.0,
MEASG,ETHG04,D_Proportion_diff,2019, , , , ,
MEASG,ETHG04,E_Number_diff,2019, , , , ,
MEASG,ETHG05,A_Proportion,2019,36.5,11.5,25.0,48.1,
MEASG,ETHG05,B_Number,2019,  8.1, 3.1,  4.9, 11.2,
MEASG,ETHG05,C_Population,2019,  22.1, 4.7,  17.4,  26.7,
MEASG,ETHG05,D_Proportion_diff,2019, , , , ,
MEASG,ETHG05,E_Number_diff,2019, , , , ,
MEASG,ETHG06,A_Proportion,2019,32.6,12.3,20.4,44.9,
MEASG,ETHG06,B_Number,2019,  7.3, 3.4,  4.0, 10.7,
MEASG,ETHG06,C_Population,2019,  22.5, 5.5,  17.0,  28.0,
MEASG,ETHG06,D_Proportion_diff,2019, , , , ,
MEASG,ETHG06,E_Number_diff,2019, , , , ,
MEASG,ETHG99,A_Proportion,2019,20.1, 1.2,19.0,21.3,
MEASG,ETHG99,B_Number,2019,227.9,13.2,214.7,241.1,
MEASG,ETHG99,C_Population,2019,1132.8, , , ,
MEASG,ETHG99,D_Proportion_diff,2019, , , , ,
MEASG,ETHG99,E_Number_diff,2019, , , , ,
MEASG,REGC01,A_Proportion,2019,28.4,9.6,18.8,38.0,
MEASG,REGC01,B_Number,2019, 13.1, 4.7,  8.4, 17.9,
MEASG,REGC01,C_Population,2019,  46.3, 4.5,  41.8,  50.8,
MEASG,REGC01,D_Proportion_diff,2019, , , , ,
MEASG,REGC01,E_Number_diff,2019, , , , ,
MEASG,REGC02,A_Proportion,2019,21.7,2.4,19.3,24.1,
MEASG,REGC02,B_Number,2019, 81.4, 9.5, 71.9, 91.0,
MEASG,REGC02,C_Population,2019, 374.5,12.3, 362.2, 386.8,
MEASG,REGC02,D_Proportion_diff,2019, , , , ,
MEASG,REGC02,E_Number_diff,2019, , , , ,
MEASG,REGC03,A_Proportion,2019,21.7,3.8,17.9,25.6,
MEASG,REGC03,B_Number,2019, 25.8, 5.2, 20.7, 31.0,
MEASG,REGC03,C_Population,2019, 118.9, 7.6, 111.3, 126.5,
MEASG,REGC03,D_Proportion_diff,2019, , , , ,
MEASG,REGC03,E_Number_diff,2019, , , , ,
MEASG,REGC04,A_Proportion,2019,23.1,5.1,17.9,28.2,
MEASG,REGC04,B_Number,2019, 18.8, 4.3, 14.5, 23.1,
MEASG,REGC04,C_Population,2019,  81.5, 5.4,  76.1,  86.9,
MEASG,REGC04,D_Proportion_diff,2019, , , , ,
MEASG,REGC04,E_Number_diff,2019, , , , ,
MEASG,REGC05,A_Proportion,2019,16.8,4.9,11.9,21.7,
MEASG,REGC05,B_Number,2019,  9.3, 2.9,  6.4, 12.1,
MEASG,REGC05,C_Population,2019,  55.1, 3.9,  51.2,  59.0,
MEASG,REGC05,D_Proportion_diff,2019, , , , ,
MEASG,REGC05,E_Number_diff,2019, , , , ,
MEASG,REGC06,A_Proportion,2019,21.1,6.6,14.6,27.7,
MEASG,REGC06,B_Number,2019,  6.2, 2.2,  4.1,  8.4,
MEASG,REGC06,C_Population,2019,  29.5, 3.0,  26.5,  32.6,
MEASG,REGC06,D_Proportion_diff,2019, , , , ,
MEASG,REGC06,E_Number_diff,2019, , , , ,
MEASG,REGC07,A_Proportion,2019,18.4,5.0,13.4,23.4,
MEASG,REGC07,B_Number,2019, 11.1, 3.2,  7.9, 14.3,
MEASG,REGC07,C_Population,2019,  60.2, 4.2,  56.0,  64.4,
MEASG,REGC07,D_Proportion_diff,2019, , , , ,
MEASG,REGC07,E_Number_diff,2019, , , , ,
MEASG,REGC08,A_Proportion,2019,16.1,3.3,12.9,19.4,
MEASG,REGC08,B_Number,2019, 18.3, 4.0, 14.3, 22.4,
MEASG,REGC08,C_Population,2019, 113.8, 6.8, 106.9, 120.6,
MEASG,REGC08,D_Proportion_diff,2019, , , , ,
MEASG,REGC08,E_Number_diff,2019, , , , ,
MEASG,REGC09,A_Proportion,2019,19.2,6.5,12.6,25.7,
MEASG,REGC09,B_Number,2019,  7.9, 3.0,  4.9, 10.9,
MEASG,REGC09,C_Population,2019,  41.3, 4.5,  36.8,  45.8,
MEASG,REGC09,D_Proportion_diff,2019, , , , ,
MEASG,REGC09,E_Number_diff,2019, , , , ,
MEASG,REGC10,A_Proportion,2019,16.3,2.8,13.5,19.1,
MEASG,REGC10,B_Number,2019, 22.1, 4.1, 18.0, 26.2,
MEASG,REGC10,C_Population,2019, 135.4, 9.3, 126.0, 144.7,
MEASG,REGC10,D_Proportion_diff,2019, , , , ,
MEASG,REGC10,E_Number_diff,2019, , , , ,
MEASG,REGC11,A_Proportion,2019,19.0,5.0,14.0,24.1,
MEASG,REGC11,B_Number,2019,  9.9, 2.9,  6.9, 12.8,
MEASG,REGC11,C_Population,2019,  51.9, 5.5,  46.4,  57.4,
MEASG,REGC11,D_Proportion_diff,2019, , , , ,
MEASG,REGC11,E_Number_diff,2019, , , , ,
MEASG,REGC12,A_Proportion,2019,15.7,7.9, 7.9,23.6,
MEASG,REGC12,B_Number,2019,  3.8, 2.0,  1.8,  5.8,
MEASG,REGC12,C_Population,2019,  24.4, 2.7,  21.8,  27.1,
MEASG,REGC12,D_Proportion_diff,2019, , , , ,
MEASG,REGC12,E_Number_diff,2019, , , , ,
MEASG,REGC99,A_Proportion,2019,20.1,1.2,19.0,21.3,
MEASG,REGC99,B_Number,2019,227.9,13.2,214.7,241.1,
MEASG,REGC99,C_Population,2019,1132.8, , , ,
MEASG,REGC99,D_Proportion_diff,2019, , , , ,
MEASG,REGC99,E_Number_diff,2019, , , , ,
MEASH,ETHG01,A_Proportion,2019,11.2, 1.1,10.1,12.3,
MEASH,ETHG01,B_Number,2019, 82.1, 8.7, 73.4, 90.7,
MEASH,ETHG01,C_Population,2019, 731.3,19.6, 711.7, 751.0,
MEASH,ETHG01,D_Proportion_diff,2019, , , , ,
MEASH,ETHG01,E_Number_diff,2019, , , , ,
MEASH,ETHG02,A_Proportion,2019,15.4, 1.9,13.4,17.3,
MEASH,ETHG02,B_Number,2019, 45.4, 6.3, 39.1, 51.7,
MEASH,ETHG02,C_Population,2019, 295.5,12.8, 282.7, 308.3,
MEASH,ETHG02,D_Proportion_diff,2019, , , , ,
MEASH,ETHG02,E_Number_diff,2019, , , , ,
MEASH,ETHG03,A_Proportion,2019,13.6, 2.7,10.9,16.2,
MEASH,ETHG03,B_Number,2019, 19.2, 4.2, 15.0, 23.3,
MEASH,ETHG03,C_Population,2019, 141.2,12.6, 128.6, 153.8,
MEASH,ETHG03,D_Proportion_diff,2019, , , , ,
MEASH,ETHG03,E_Number_diff,2019, , , , ,
MEASH,ETHG04,A_Proportion,2019,19.6, 3.0,16.7,22.6,
MEASH,ETHG04,B_Number,2019, 35.4, 6.6, 28.8, 42.0,
MEASH,ETHG04,C_Population,2019, 180.4,14.6, 165.9, 195.0,
MEASH,ETHG04,D_Proportion_diff,2019, , , , ,
MEASH,ETHG04,E_Number_diff,2019, , , , ,
MEASH,ETHG05,A_Proportion,2019,25.4,10.7,14.8,36.1,
MEASH,ETHG05,B_Number,2019,  5.6, 2.7,  2.9,  8.3,
MEASH,ETHG05,C_Population,2019,  22.1, 4.7,  17.4,  26.7,
MEASH,ETHG05,D_Proportion_diff,2019, , , , ,
MEASH,ETHG05,E_Number_diff,2019, , , , ,
MEASH,ETHG06,A_Proportion,2019,26.0, 9.3,16.7,35.3,
MEASH,ETHG06,B_Number,2019,  5.9, 2.5,  3.3,  8.4,
MEASH,ETHG06,C_Population,2019,  22.5, 5.5,  17.0,  28.0,
MEASH,ETHG06,D_Proportion_diff,2019, , , , ,
MEASH,ETHG06,E_Number_diff,2019, , , , ,
MEASH,ETHG99,A_Proportion,2019,13.8, 1.0,12.8,14.7,
MEASH,ETHG99,B_Number,2019,156.1,10.8,145.3,166.9,
MEASH,ETHG99,C_Population,2019,1132.8, , , ,
MEASH,ETHG99,D_Proportion_diff,2019, , , , ,
MEASH,ETHG99,E_Number_diff,2019, , , , ,
MEASH,REGC01,A_Proportion,2019,17.7,7.6,10.1,25.3,
MEASH,REGC01,B_Number,2019,  8.2, 3.5,  4.7, 11.8,
MEASH,REGC01,C_Population,2019,  46.3, 4.5,  41.8,  50.8,
MEASH,REGC01,D_Proportion_diff,2019, , , , ,
MEASH,REGC01,E_Number_diff,2019, , , , ,
MEASH,REGC02,A_Proportion,2019,15.6,2.0,13.6,17.6,
MEASH,REGC02,B_Number,2019, 58.5, 7.8, 50.7, 66.3,
MEASH,REGC02,C_Population,2019, 374.5,12.3, 362.2, 386.8,
MEASH,REGC02,D_Proportion_diff,2019, , , , ,
MEASH,REGC02,E_Number_diff,2019, , , , ,
MEASH,REGC03,A_Proportion,2019,15.7,3.8,12.0,19.5,
MEASH,REGC03,B_Number,2019, 18.7, 4.9, 13.8, 23.6,
MEASH,REGC03,C_Population,2019, 118.9, 7.6, 111.3, 126.5,
MEASH,REGC03,D_Proportion_diff,2019, , , , ,
MEASH,REGC03,E_Number_diff,2019, , , , ,
MEASH,REGC04,A_Proportion,2019,17.0,4.2,12.7,21.2,
MEASH,REGC04,B_Number,2019, 13.8, 3.6, 10.3, 17.4,
MEASH,REGC04,C_Population,2019,  81.5, 5.4,  76.1,  86.9,
MEASH,REGC04,D_Proportion_diff,2019, , , , ,
MEASH,REGC04,E_Number_diff,2019, , , , ,
MEASH,REGC05,A_Proportion,2019, 9.7,3.4, 6.3,13.1,
MEASH,REGC05,B_Number,2019,  5.3, 2.0,  3.4,  7.3,
MEASH,REGC05,C_Population,2019,  55.1, 3.9,  51.2,  59.0,
MEASH,REGC05,D_Proportion_diff,2019, , , , ,
MEASH,REGC05,E_Number_diff,2019, , , , ,
MEASH,REGC06,A_Proportion,2019,15.3,6.1, 9.2,21.4,
MEASH,REGC06,B_Number,2019,  4.5, 1.9,  2.6,  6.4,
MEASH,REGC06,C_Population,2019,  29.5, 3.0,  26.5,  32.6,
MEASH,REGC06,D_Proportion_diff,2019, , , , ,
MEASH,REGC06,E_Number_diff,2019, , , , ,
MEASH,REGC07,A_Proportion,2019,12.1,4.6, 7.6,16.7,
MEASH,REGC07,B_Number,2019,  7.3, 2.8,  4.5, 10.1,
MEASH,REGC07,C_Population,2019,  60.2, 4.2,  56.0,  64.4,
MEASH,REGC07,D_Proportion_diff,2019, , , , ,
MEASH,REGC07,E_Number_diff,2019, , , , ,
MEASH,REGC08,A_Proportion,2019, 9.9,2.3, 7.6,12.2,
MEASH,REGC08,B_Number,2019, 11.3, 2.8,  8.5, 14.1,
MEASH,REGC08,C_Population,2019, 113.8, 6.8, 106.9, 120.6,
MEASH,REGC08,D_Proportion_diff,2019, , , , ,
MEASH,REGC08,E_Number_diff,2019, , , , ,
MEASH,REGC09,A_Proportion,2019,12.9,4.7, 8.1,17.6,
